Stock,Trade_Date,direction,Entry_Price,Exit_Price,Exit_Type,Exit_Time,Gap,Gap_ATR,Alpha,ATR_14,Prev_Entropy_Norm,Stop_Loss,Raw_Ret_%,Net_Ret_%,PnL/Share,Is_Win,Trades_Today,Capital_Alloc,Shares,PnL_₹,Direction
ADANIGREEN,2020-06-24,-1,482.75,463.7,gap_fill,2020-06-24 09:21:00,23.05000000000001,1.2397233960814447,-1.2397233960814447,18.59285714285715,0.41323810985705645,529.2321428571429,3.9461,3.8061,19.05000000000001,True,3,33333.333333333336,69.0,1268.7139651303307,SHORT
ADANIGREEN,2020-06-25,1,418.45,418.45,time,2020-06-25 15:00:00,-22.0,-1.0688877320839838,1.0688877320839838,20.582142857142863,0.0,366.9946428571428,0.0,-0.14,0.0,False,1,100000.0,238.0,-140.0,LONG
ADANIGREEN,2020-06-26,1,397.55,397.55,time,2020-06-26 15:00:00,-20.899999999999977,-0.9900186093723553,0.9900186093723553,21.11071428571429,0.0,344.7732142857143,0.0,-0.14,0.0,False,3,33333.333333333336,83.0,-46.66666666666667,LONG
ADANIGREEN,2020-06-29,1,377.7,377.7,time,2020-06-29 15:00:00,-19.850000000000023,-0.9227959488626939,0.9227959488626939,21.51071428571429,0.0,323.92321428571427,0.0,-0.14,0.0,False,2,50000.0,132.0,-70.0,LONG
ADANIGREEN,2020-06-30,1,358.85,358.85,time,2020-06-30 15:00:00,-18.849999999999966,-0.8601694915254222,0.8601694915254222,21.914285714285715,0.0,304.06428571428575,0.0,-0.14,0.0,False,1,100000.0,278.0,-140.0,LONG
ADANIGREEN,2020-07-01,1,340.95,340.95,time,2020-07-01 15:00:00,-17.900000000000034,-0.8082567327850362,0.8082567327850362,22.146428571428572,0.0,285.58392857142854,0.0,-0.14,0.0,False,1,100000.0,293.0,-140.0,LONG
ADANIGREEN,2020-07-02,1,334.25,340.95,gap_fill,2020-07-02 09:22:00,-17.0,-0.7933333333333333,0.7933333333333333,21.428571428571427,0.0,280.67857142857144,2.0045,1.8645,6.699999999999989,True,1,100000.0,299.0,1864.4876589379176,LONG
ADANIGREEN,2020-07-03,-1,375.8,375.8,time,2020-07-03 15:00:00,17.850000000000023,0.8074313408723758,-0.8074313408723758,22.107142857142858,0.0,431.0678571428572,0.0,-0.14,0.0,False,2,50000.0,133.0,-70.0,SHORT
ADANIGREEN,2020-07-06,-1,394.55,375.8,gap_fill,2020-07-06 09:50:00,18.75,0.843102617632889,-0.843102617632889,22.239285714285717,0.0,450.1482142857143,4.7522,4.6122,18.75,True,1,100000.0,253.0,4612.24939804841,SHORT
ADANIGREEN,2020-08-25,-1,431.05,414.2,gap_fill,2020-08-25 10:23:00,10.199999999999989,0.6363636363636357,-0.6363636363636357,16.02857142857143,0.0,471.12142857142857,3.9091,3.7691,16.850000000000023,True,2,50000.0,115.0,1884.529636933073,SHORT
ADANIGREEN,2020-09-03,-1,571.3,571.3,time,2020-09-03 15:00:00,18.850000000000023,0.6717576683212432,-0.6717576683212432,28.06071428571428,0.0,641.4517857142856,0.0,-0.14,0.0,False,1,100000.0,175.0,-140.0,SHORT
ADANIGREEN,2020-09-04,1,542.75,542.75,time,2020-09-04 15:00:00,-28.549999999999955,-0.9908279623202764,0.9908279623202764,28.814285714285706,0.0,470.7142857142857,0.0,-0.14,0.0,False,3,33333.333333333336,61.0,-46.66666666666667,LONG
ADANIGREEN,2020-09-16,-1,687.0,670.8,gap_fill,2020-09-16 09:29:00,22.100000000000023,0.5470297029702977,-0.5470297029702977,40.39999999999999,0.0,788.0,2.3581,2.2181,16.200000000000045,True,1,100000.0,145.0,2218.078602620094,SHORT
ADANIGREEN,2020-09-24,1,558.85,588.25,gap_fill,2020-09-24 13:30:00,-29.399999999999977,-0.752949785054422,0.752949785054422,39.046428571428564,0.0,461.2339285714286,5.2608,5.1208,29.399999999999977,True,2,50000.0,89.0,2560.4017178133645,LONG
ADANIGREEN,2020-09-25,-1,647.75,647.75,time,2020-09-25 15:00:00,30.100000000000023,0.7304558849020635,-0.7304558849020635,41.20714285714285,0.4881251947826149,750.7678571428571,0.0,-0.14,0.0,False,1,100000.0,154.0,-140.0,SHORT
ADANIGREEN,2020-09-28,-1,680.1,680.1,time,2020-09-28 15:00:00,32.35000000000002,0.8192836468885681,-0.8192836468885681,39.48571428571427,0.0,778.8142857142857,0.0,-0.14,0.0,False,2,50000.0,73.0,-70.0,SHORT
ADANIGREEN,2020-09-29,-1,714.1,714.1,time,2020-09-29 15:00:00,34.0,0.8647470251612319,-0.8647470251612319,39.317857142857136,0.0,812.3946428571428,0.0,-0.14,0.0,False,1,100000.0,140.0,-140.0,SHORT
ADANIGREEN,2020-09-30,-1,749.8,714.1,gap_fill,2020-09-30 09:38:00,35.69999999999993,0.9465012782880391,-0.9465012782880391,37.71785714285714,0.0,844.0946428571428,4.7613,4.6213,35.69999999999993,True,2,50000.0,66.0,2310.6348359562508,SHORT
ADANIGREEN,2020-10-28,-1,776.85,776.85,time,2020-10-28 15:00:00,36.950000000000045,1.131823651679249,-1.131823651679249,32.646428571428565,0.0,858.4660714285715,0.0,-0.14,0.0,False,1,100000.0,128.0,-140.0,SHORT
ADANIGREEN,2020-10-29,1,772.5,776.85,gap_fill,2020-10-29 09:20:00,-21.850000000000023,-0.6968109339407752,0.6968109339407752,31.357142857142858,0.0,694.1071428571429,0.5631,0.4231,4.350000000000023,True,1,100000.0,129.0,423.1067961165078,LONG
ADANIGREEN,2020-10-30,-1,856.4,856.4,time,2020-10-30 15:00:00,18.350000000000023,0.5492250133618393,-0.5492250133618393,33.410714285714285,0.0,939.9267857142856,0.0,-0.14,0.0,False,2,50000.0,58.0,-70.0,SHORT
ADANIGREEN,2020-11-05,1,826.6,840.25,gap_fill,2020-11-05 09:23:00,-27.75,-0.7356561257337624,0.7356561257337624,37.72142857142858,0.3143155816889662,732.2964285714286,1.6513,1.5113,13.649999999999977,True,3,33333.333333333336,40.0,503.7809500766181,LONG
ADANIGREEN,2020-11-26,1,1106.7,1110.05,time,2020-11-26 15:00:00,-57.200000000000045,-1.1413911060433304,1.1413911060433304,50.114285714285714,0.0,981.4142857142858,0.3027,0.1627,3.349999999999909,True,1,100000.0,90.0,162.70172585162274,LONG
ADANIGREEN,2021-01-15,-1,1000.0,968.25,gap_fill,2021-01-15 14:00:00,48.39999999999998,1.1487666355853172,-1.1487666355853172,42.132142857142874,0.0,1105.330357142857,3.175,3.035,31.75,True,1,100000.0,100.0,3035.0,SHORT
ADANIGREEN,2021-02-05,-1,1127.0,1078.0,gap_fill,2021-02-05 10:12:00,23.0,0.5176432762639658,-0.5176432762639658,44.43214285714287,0.0,1238.080357142857,4.3478,4.2078,49.0,True,1,100000.0,88.0,4207.826086956522,SHORT
ADANIGREEN,2021-03-23,-1,1314.8,1310.0,time,2021-03-23 15:00:00,56.799999999999955,1.123084527928817,-1.123084527928817,50.57500000000003,0.0,1441.2375,0.3651,0.2251,4.7999999999999545,True,2,50000.0,38.0,112.5372680255535,SHORT
ADANIGREEN,2021-05-18,-1,1199.55,1199.55,time,2021-05-18 15:00:00,57.09999999999991,1.6167458792597798,-1.6167458792597798,35.31785714285717,0.0,1287.8446428571428,0.0,-0.14,0.0,False,1,100000.0,83.0,-140.0,SHORT
ADANIGREEN,2021-05-19,-1,1258.65,1199.55,gap_fill,2021-05-19 14:09:00,44.450000000000045,1.1651376146788996,-1.1651376146788996,38.15000000000002,0.07449833751787285,1354.025,4.6955,4.5555,59.100000000000136,True,1,100000.0,79.0,4555.50709093077,SHORT
ADANIGREEN,2021-06-18,1,1067.5,1067.95,time,2021-06-18 15:00:00,-56.15000000000009,-1.0946943322657023,1.0946943322657023,51.292857142857166,0.14848001296106944,939.2678571428571,0.0422,-0.0978,0.4500000000000455,False,3,33333.333333333336,31.0,-32.615144418421686,LONG
ADANIGREEN,2021-06-22,-1,1176.65,1169.65,time,2021-06-22 15:00:00,29.09999999999991,0.5052709909462961,-0.5052709909462961,57.59285714285717,0.0,1320.632142857143,0.5949,0.4549,7.0,True,3,33333.333333333336,28.0,151.6364254451196,SHORT
ADANIGREEN,2021-07-02,1,1017.0,1015.3,time,2021-07-02 15:00:00,-53.40000000000009,-0.8125203782197598,0.8125203782197598,65.7214285714286,0.21172182384265634,852.6964285714284,-0.1672,-0.3072,-1.7000000000000455,False,3,33333.333333333336,32.0,-102.38610291707788,LONG
ADANIGREEN,2021-07-05,1,970.8,964.55,time,2021-07-05 15:00:00,-49.299999999999955,-0.7902902616362273,0.7902902616362273,62.38214285714288,0.0,814.8446428571427,-0.6438,-0.7838,-6.25,False,3,33333.333333333336,34.0,-261.26630957286085,LONG
ADANIGREEN,2021-07-06,1,916.35,964.55,gap_fill,2021-07-06 09:47:00,-48.19999999999993,-0.7873060319682637,0.7873060319682637,61.221428571428596,0.0,763.2964285714286,5.26,5.12,48.19999999999993,True,3,33333.333333333336,36.0,1706.6663029046374,LONG
ADANIGREEN,2021-08-26,-1,1030.0,1043.5,time,2021-08-26 15:00:00,42.85000000000002,1.395927865037813,-1.395927865037813,30.69642857142858,0.07449833751787285,1106.7410714285716,-1.3107,-1.4507,-13.5,False,3,33333.333333333336,32.0,-483.55987055016186,SHORT
ADANIGREEN,2021-10-12,-1,1171.2,1161.7,gap_fill,2021-10-12 10:24:00,23.299999999999955,0.554384772263765,-0.554384772263765,42.02857142857143,0.38660612428483565,1276.2714285714287,0.8111,0.6711,9.5,True,1,100000.0,85.0,671.1338797814208,SHORT
ADANIGREEN,2021-11-15,-1,1327.05,1292.3,gap_fill,2021-11-15 09:47:00,37.700000000000045,0.8317705460562614,-0.8317705460562614,45.324999999999996,0.0,1440.3625,2.6186,2.4786,34.75,True,1,100000.0,75.0,2478.590105873931,SHORT
ADANIGREEN,2021-12-01,1,1287.0,1285.15,gap_fill,2021-12-01 09:20:00,-50.15000000000009,-0.8417455940534723,0.8417455940534723,59.578571428571436,0.4162276574547288,1138.0535714285713,-0.1437,-0.2837,-1.849999999999909,False,2,50000.0,38.0,-141.87257187256833,LONG
ADANIGREEN,2022-01-25,1,1746.0,1837.85,gap_fill,2022-01-25 09:40:00,-55.149999999999864,-0.6745587978333024,0.6745587978333024,81.75714285714287,0.0,1541.607142857143,5.2606,5.1206,91.84999999999991,True,2,50000.0,28.0,2560.29782359679,LONG
ADANIGREEN,2023-01-30,1,1250.75,1486.25,gap_fill,2023-01-30 09:37:00,-161.25,-1.5688522881267586,1.5688522881267586,102.78214285714289,0.0,993.7946428571428,18.8287,18.6887,235.5,True,3,33333.333333333336,26.0,6229.567592777667,LONG
ADANIGREEN,2023-02-03,1,935.9,935.9,time,2023-02-03 15:00:00,-103.94999999999993,-0.6853146853146846,0.6853146853146846,151.6821428571429,0.0,556.6946428571428,0.0,-0.14,0.0,False,3,33333.333333333336,35.0,-46.66666666666667,LONG
ADANIGREEN,2023-02-23,1,512.1,512.1,time,2023-02-23 15:00:00,-26.949999999999932,-0.5696384086963073,0.5696384086963073,47.31071428571427,0.0,393.82321428571436,0.0,-0.14,0.0,False,3,33333.333333333336,65.0,-46.66666666666667,LONG
ADANIGREEN,2023-02-24,1,486.5,486.5,time,2023-02-24 15:00:00,-25.600000000000023,-0.6122832493380037,0.6122832493380037,41.81071428571427,0.0,381.97321428571433,0.0,-0.14,0.0,False,3,33333.333333333336,68.0,-46.66666666666667,LONG
ADANIGREEN,2023-02-28,1,439.1,462.2,gap_fill,2023-02-28 10:52:00,-23.099999999999966,-0.6473826443799411,0.6473826443799411,35.68214285714285,0.0,349.8946428571429,5.2608,5.1208,23.099999999999966,True,3,33333.333333333336,75.0,1706.9202155924975,LONG
ADANIGREEN,2023-03-01,-1,509.55,509.55,time,2023-03-01 15:00:00,23.69999999999999,0.6935618729096987,-0.6935618729096987,34.17142857142857,0.0,594.9785714285714,0.0,-0.14,0.0,False,3,33333.333333333336,65.0,-46.66666666666667,SHORT
ADANIGREEN,2023-03-02,-1,535.0,535.0,time,2023-03-02 15:00:00,25.44999999999999,0.7702951032320827,-0.7702951032320827,33.03928571428571,0.0,617.5982142857142,0.0,-0.14,0.0,False,2,50000.0,93.0,-70.0,SHORT
ADANIGREEN,2023-03-03,-1,561.75,561.75,time,2023-03-03 15:00:00,26.75,0.8324072016003559,-0.8324072016003559,32.13571428571428,0.0,642.0892857142857,0.0,-0.14,0.0,False,3,33333.333333333336,59.0,-46.66666666666667,SHORT
ADANIGREEN,2023-03-06,-1,589.8,589.8,time,2023-03-06 15:00:00,28.049999999999955,0.8915881484845033,-0.8915881484845033,31.46071428571428,0.0,668.4517857142856,0.0,-0.14,0.0,False,3,33333.333333333336,56.0,-46.66666666666667,SHORT
ADANIGREEN,2023-03-08,-1,619.25,619.25,time,2023-03-08 15:00:00,29.450000000000045,0.9497811564155743,-0.9497811564155743,31.007142857142846,0.0,696.7678571428571,0.0,-0.14,0.0,False,3,33333.333333333336,53.0,-46.66666666666667,SHORT
ADANIGREEN,2023-03-09,-1,650.2,650.2,time,2023-03-09 15:00:00,30.950000000000045,1.0055697377581823,-1.0055697377581823,30.77857142857142,0.0,727.1464285714286,0.0,-0.14,0.0,False,3,33333.333333333336,51.0,-46.66666666666667,SHORT
ADANIGREEN,2023-03-10,-1,682.7,682.7,time,2023-03-10 15:00:00,24.799999999999955,0.8655116539947634,-0.8655116539947634,28.653571428571432,0.0,754.3339285714286,0.0,-0.14,0.0,False,1,100000.0,146.0,-140.0,SHORT
ADANIGREEN,2023-03-13,-1,716.8,716.8,time,2023-03-13 15:00:00,34.09999999999991,1.163538873994635,-1.163538873994635,29.307142857142857,0.0,790.0678571428571,0.0,-0.14,0.0,False,3,33333.333333333336,46.0,-46.66666666666667,SHORT
ADANIGREEN,2023-03-16,-1,777.4,777.4,time,2023-03-16 15:00:00,24.75,0.7997691863819969,-0.7997691863819969,30.94642857142856,0.0,854.7660714285714,0.0,-0.14,0.0,False,1,100000.0,128.0,-140.0,SHORT
ADANIGREEN,2023-03-17,-1,816.25,816.25,time,2023-03-17 15:00:00,32.60000000000002,1.031878815283745,-1.031878815283745,31.592857142857135,0.0,895.2321428571429,0.0,-0.14,0.0,False,1,100000.0,122.0,-140.0,SHORT
ADANIGREEN,2023-03-20,1,788.6,816.25,gap_fill,2023-03-20 09:27:00,-18.299999999999955,-0.5623971024036867,0.5623971024036867,32.539285714285704,0.0,707.2517857142858,3.5062,3.3662,27.649999999999977,True,2,50000.0,63.0,1683.1067714937851,LONG
ADANIGREEN,2023-03-22,-1,935.6,935.6,time,2023-03-22 15:00:00,31.950000000000045,0.8799055768663337,-0.8799055768663337,36.310714285714276,0.0,1026.3767857142857,0.0,-0.14,0.0,False,1,100000.0,106.0,-140.0,SHORT
ADANIGREEN,2023-03-23,-1,982.35,982.35,time,2023-03-23 15:00:00,46.39999999999998,1.2287903149531822,-1.2287903149531822,37.76071428571428,0.0,1076.7517857142857,0.0,-0.14,0.0,False,1,100000.0,101.0,-140.0,SHORT
ADANIGREEN,2023-03-24,-1,1031.45,982.35,gap_fill,2023-03-24 10:26:00,41.64999999999998,1.0602782071097367,-1.0602782071097367,39.28214285714285,0.0,1129.6553571428572,4.7603,4.6203,49.10000000000002,True,2,50000.0,48.0,2310.144456832615,SHORT
ADANIGREEN,2023-03-29,1,888.9,935.65,gap_fill,2023-03-29 10:02:00,-46.75,-0.944648913906329,0.944648913906329,49.489285714285714,0.0,765.1767857142856,5.2593,5.1193,46.75,True,3,33333.333333333336,37.0,1706.4364195447558,LONG
ADANIGREEN,2023-04-10,-1,899.15,899.15,time,2023-04-10 15:00:00,40.64999999999998,0.6851261060615177,-0.6851261060615177,59.33214285714286,0.0,1047.4803571428572,0.0,-0.14,0.0,False,1,100000.0,111.0,-140.0,SHORT
ADANIGREEN,2023-04-11,-1,944.1,944.1,time,2023-04-11 15:00:00,36.85000000000002,0.6160367783151237,-0.6160367783151237,59.81785714285714,0.0,1093.6446428571428,0.0,-0.14,0.0,False,1,100000.0,105.0,-140.0,SHORT
ADANIGREEN,2023-04-12,-1,963.0,944.1,gap_fill,2023-04-12 09:44:00,47.19999999999993,0.7833560547685365,-0.7833560547685365,60.25357142857143,0.0,1113.6339285714287,1.9626,1.8226,18.899999999999977,True,3,33333.333333333336,34.0,607.5389408099682,SHORT
ADANIGREEN,2023-05-22,-1,941.75,941.75,time,2023-05-22 15:00:00,30.450000000000045,0.8669920683343515,-0.8669920683343515,35.121428571428574,0.40075184696234395,1029.5535714285713,0.0,-0.14,0.0,False,3,33333.333333333336,35.0,-46.66666666666667,SHORT
ADANIGREEN,2023-05-23,-1,988.8,988.8,time,2023-05-23 15:00:00,47.049999999999955,1.365605887840778,-1.365605887840778,34.453571428571436,0.0,1074.9339285714286,0.0,-0.14,0.0,False,3,33333.333333333336,33.0,-46.66666666666667,SHORT
ADANIGREEN,2023-05-24,-1,1027.3,988.8,gap_fill,2023-05-24 11:49:00,36.200000000000045,1.0593645484949845,-1.0593645484949845,34.17142857142858,0.0,1112.7285714285713,3.7477,3.6077,38.5,True,3,33333.333333333336,32.0,1202.5627048249457,SHORT
ADANIGREEN,2023-07-26,-1,1111.6,1142.0,time,2023-07-26 15:00:00,25.950000000000045,0.8483362521891437,-0.8483362521891437,30.589285714285705,0.17506687567997029,1188.0732142857141,-2.7348,-2.8748,-30.40000000000009,False,2,50000.0,44.0,-1437.3983447283235,SHORT
ADANIGREEN,2023-12-06,-1,1578.0,1545.85,time,2023-12-06 15:00:00,126.0,1.9753639417693167,-1.9753639417693167,63.78571428571429,0.0,1737.4642857142858,2.0374,1.8974,32.15000000000009,True,3,33333.333333333336,21.0,632.4630333755829,SHORT
ADANIGREEN,2024-11-29,-1,1177.35,1337.2,time,2024-11-29 15:00:00,61.799999999999955,0.5705430446107682,-0.5705430446107682,108.31785714285714,0.0,1448.1446428571428,-13.5771,-13.7171,-159.85000000000014,False,1,100000.0,84.0,-13717.10111691512,SHORT
ADANIPOWER,2020-03-02,-1,9.75,9.55,time,2020-03-02 15:00:00,0.34999999999999964,0.7903225806451608,-0.7903225806451608,0.44285714285714267,0.3935848112518673,10.857142857142858,2.0513,1.9113,0.1999999999999993,True,1,100000.0,10256.0,1911.2820512820442,SHORT
ADANIPOWER,2020-03-03,-1,9.65,9.7,time,2020-03-03 15:00:00,0.25,0.5343511450381682,-0.5343511450381682,0.46785714285714264,0.3944368246893148,10.819642857142856,-0.5181,-0.6581,-0.049999999999998934,False,1,100000.0,10362.0,-658.1347150258957,SHORT
ADANIPOWER,2020-04-28,1,5.85,6.0,time,2020-04-28 15:00:00,-0.40000000000000036,-0.8484848484848492,0.8484848484848492,0.4714285714285715,0.33545229330666426,4.671428571428571,2.5641,2.4241,0.15000000000000036,True,1,100000.0,17094.0,2424.1025641025703,LONG
ADANIPOWER,2020-05-14,-1,6.8,6.6,time,2020-05-14 15:00:00,0.15000000000000036,0.5060240963855434,-0.5060240963855434,0.29642857142857143,0.2113216257636046,7.541071428571429,2.9412,2.8012,0.20000000000000018,True,3,33333.333333333336,4901.0,933.7254901960795,SHORT
ADANIPOWER,2020-05-18,-1,6.6,6.45,gap_fill,2020-05-18 09:22:00,0.20000000000000018,0.6021505376344091,-0.6021505376344091,0.3321428571428572,0.10135049463070037,7.430357142857143,2.2727,2.1327,0.14999999999999947,True,2,50000.0,7575.0,1066.3636363636324,SHORT
ADANIPOWER,2020-06-01,-1,7.75,7.85,time,2020-06-01 15:00:00,0.75,1.4285714285714282,-1.4285714285714282,0.5250000000000001,0.27934123834115077,9.0625,-1.2903,-1.4303,-0.09999999999999964,False,3,33333.333333333336,4301.0,-476.77419354838565,SHORT
ADANIPOWER,2020-06-03,-1,8.2,8.05,gap_fill,2020-06-03 11:58:00,0.34999999999999964,0.612499999999999,-0.612499999999999,0.5714285714285717,0.17340542491062225,9.628571428571428,1.8293,1.6893,0.14999999999999858,True,3,33333.333333333336,4065.0,563.0894308943033,SHORT
ADANIPOWER,2020-08-03,1,7.05,7.1,gap_fill,2020-08-03 12:02:00,-0.09999999999999964,-0.5599999999999978,0.5599999999999978,0.17857142857142863,0.15080647289761454,6.603571428571429,0.7092,0.5692,0.04999999999999982,True,1,100000.0,14184.0,569.2198581560258,LONG
ADANIPOWER,2020-08-25,-1,7.9,8.15,time,2020-08-25 15:00:00,0.14999999999999947,0.6086956521739109,-0.6086956521739109,0.24642857142857144,0.19336425573569685,8.51607142857143,-3.1646,-3.3046,-0.25,False,2,50000.0,6329.0,-1652.278481012658,SHORT
ADANIPOWER,2020-08-26,-1,8.05,8.05,gap_fill,2020-08-26 09:20:00,0.14999999999999858,0.5454545454545402,-0.5454545454545402,0.275,0.4896885176383317,8.7375,0.0,-0.14,0.0,False,1,100000.0,12422.0,-140.0,SHORT
ADANIPOWER,2020-09-01,-1,7.75,7.45,gap_fill,2020-09-01 13:51:00,0.34999999999999964,1.1529411764705875,-1.1529411764705875,0.3035714285714285,0.4280065058126304,8.508928571428571,3.871,3.731,0.2999999999999998,True,1,100000.0,12903.0,3730.9677419354816,SHORT
ADANIPOWER,2020-09-28,-1,7.35,7.45,time,2020-09-28 15:00:00,0.10000000000000053,0.6666666666666706,-0.6666666666666706,0.1499999999999999,0.3225075380586257,7.725,-1.3605,-1.5005,-0.10000000000000053,False,2,50000.0,6802.0,-750.272108843541,SHORT
ADANIPOWER,2020-10-12,1,7.3,7.35,gap_fill,2020-10-12 09:21:00,-0.14999999999999947,-1.076923076923072,1.076923076923072,0.13928571428571443,0.24717819148941741,6.951785714285713,0.6849,0.5449,0.04999999999999982,True,1,100000.0,13698.0,544.9315068493127,LONG
ADANIPOWER,2020-10-15,1,7.25,7.3,gap_fill,2020-10-15 11:21:00,-0.09999999999999964,-0.8235294117647024,0.8235294117647024,0.12142857142857151,0.12421961017871372,6.946428571428571,0.6897,0.5497,0.04999999999999982,True,2,50000.0,6896.0,274.8275862068953,LONG
ADANIPOWER,2020-11-03,1,7.25,7.2,gap_fill,2020-11-03 09:20:00,-0.10000000000000053,-0.7567567567567609,0.7567567567567609,0.13214285714285712,0.03731262813959566,6.919642857142858,-0.6897,-0.8297,-0.04999999999999982,False,1,100000.0,13793.0,-829.6551724137906,LONG
ADANIPOWER,2020-11-05,-1,7.3,7.25,gap_fill,2020-11-05 09:20:00,0.09999999999999964,0.7179487179487154,-0.7179487179487154,0.1392857142857143,0.3897147877746991,7.648214285714285,0.6849,0.5449,0.04999999999999982,True,3,33333.333333333336,4566.0,181.64383561643757,SHORT
ADANIPOWER,2020-11-06,-1,7.85,7.6,time,2020-11-06 15:00:00,0.34999999999999964,2.4499999999999975,-2.4499999999999975,0.14285714285714285,0.03731262813959566,8.207142857142857,3.1847,3.0447,0.25,True,1,100000.0,12738.0,3044.7133757961783,SHORT
ADANIPOWER,2020-11-09,-1,7.55,7.55,gap_fill,2020-11-09 09:20:00,0.10000000000000053,0.5490196078431402,-0.5490196078431402,0.18214285714285713,0.15080647289761454,8.005357142857143,0.0,-0.14,0.0,False,1,100000.0,13245.0,-140.0,SHORT
ADANIPOWER,2020-11-17,-1,7.3,7.3,gap_fill,2020-11-17 09:20:00,0.10000000000000053,0.5283018867924559,-0.5283018867924559,0.1892857142857142,0.15080647289761454,7.773214285714285,0.0,-0.14,0.0,False,1,100000.0,13698.0,-140.0,SHORT
ADANIPOWER,2020-11-24,-1,7.85,7.75,time,2020-11-24 15:00:00,0.14999999999999947,0.6086956521739112,-0.6086956521739112,0.2464285714285713,0.15080647289761454,8.466071428571428,1.2739,1.1339,0.09999999999999964,True,1,100000.0,12738.0,1133.8853503184669,SHORT
ADANIPOWER,2020-12-02,-1,8.5,8.9,time,2020-12-02 15:00:00,0.15000000000000036,0.626865671641793,-0.626865671641793,0.23928571428571413,0.2646937587945147,9.098214285714285,-4.7059,-4.8459,-0.40000000000000036,False,2,50000.0,5882.0,-2422.94117647059,SHORT
ADANIPOWER,2020-12-03,-1,9.6,10.341071428571428,stop_loss,2020-12-03 14:21:00,0.25,0.8433734939759039,-0.8433734939759039,0.2964285714285713,0.4898225355440923,10.341071428571428,-7.7195,-7.8595,-0.7410714285714288,False,1,100000.0,10416.0,-7859.49404761905,SHORT
ADANIPOWER,2020-12-04,-1,12.2,12.1,time,2020-12-04 15:00:00,0.75,1.8103448275862075,-1.8103448275862075,0.41428571428571415,0.3004337033237573,13.235714285714284,0.8197,0.6797,0.09999999999999964,True,1,100000.0,8196.0,679.672131147538,SHORT
ADANIPOWER,2020-12-15,-1,9.65,9.6,time,2020-12-15 15:00:00,0.45000000000000107,0.533898305084747,-0.533898305084747,0.8428571428571429,0.0,11.757142857142858,0.5181,0.3781,0.05000000000000071,True,1,100000.0,10362.0,378.13471502591403,SHORT
ADANIPOWER,2021-01-19,-1,10.85,11.0,time,2021-01-19 15:00:00,0.20000000000000107,0.5090909090909125,-0.5090909090909125,0.39285714285714235,0.263735415237771,11.832142857142856,-1.3825,-1.5225,-0.15000000000000036,False,1,100000.0,9216.0,-1522.4884792626763,SHORT
ADANIPOWER,2021-03-03,-1,13.3,13.05,time,2021-03-03 15:00:00,0.5500000000000007,0.968553459119498,-0.968553459119498,0.567857142857143,0.0,14.719642857142858,1.8797,1.7397,0.25,True,1,100000.0,7518.0,1739.6992481203008,SHORT
ADANIPOWER,2021-03-05,-1,15.0,14.25,gap_fill,2021-03-05 14:06:00,0.34999999999999964,0.5505617977528082,-0.5505617977528082,0.6357142857142859,0.0,16.589285714285715,5.0,4.86,0.75,True,1,100000.0,6666.0,4860.0,SHORT
ADANIPOWER,2021-03-09,-1,16.4,15.6,gap_fill,2021-03-09 09:57:00,0.7500000000000018,1.1170212765957475,-1.1170212765957475,0.6714285714285714,0.0,18.078571428571426,4.878,4.738,0.7999999999999989,True,1,100000.0,6097.0,4738.048780487799,SHORT
ADANIPOWER,2021-03-12,1,14.9,15.55,gap_fill,2021-03-12 10:20:00,-0.45000000000000107,-0.5779816513761482,0.5779816513761482,0.7785714285714285,0.0,12.95357142857143,4.3624,4.2224,0.6500000000000004,True,1,100000.0,6711.0,4222.416107382553,LONG
ADANIPOWER,2021-03-16,-1,16.1,16.65,time,2021-03-16 15:00:00,0.45000000000000107,0.5407725321888426,-0.5407725321888426,0.8321428571428571,0.1280711996957148,18.180357142857144,-3.4161,-3.5561,-0.5499999999999972,False,1,100000.0,6211.0,-3556.1490683229636,SHORT
ADANIPOWER,2021-03-18,-1,18.25,17.45,gap_fill,2021-03-18 14:00:00,0.6000000000000014,0.6588235294117664,-0.6588235294117664,0.9107142857142856,0.07449833751787285,20.526785714285715,4.3836,4.2436,0.8000000000000007,True,1,100000.0,5479.0,4243.561643835621,SHORT
ADANIPOWER,2021-03-23,-1,20.3,20.3,time,2021-03-23 15:00:00,0.9499999999999993,0.8471337579617828,-0.8471337579617828,1.1214285714285714,0.0,23.103571428571428,0.0,-0.14,0.0,False,2,50000.0,2463.0,-70.0,SHORT
ADANIPOWER,2021-03-24,-1,21.35,21.35,time,2021-03-24 15:00:00,0.8999999999999986,0.810289389067523,-0.810289389067523,1.1107142857142855,0.0,24.126785714285717,0.0,-0.14,0.0,False,1,100000.0,4683.0,-140.0,SHORT
ADANIPOWER,2021-03-31,1,17.25,17.0,time,2021-03-31 15:00:00,-0.6499999999999986,-0.5290697674418592,0.5290697674418592,1.2285714285714289,0.0,14.178571428571427,-1.4493,-1.5893,-0.25,False,1,100000.0,5797.0,-1589.2753623188405,LONG
ADANIPOWER,2021-04-05,-1,18.75,17.85,gap_fill,2021-04-05 10:18:00,0.6499999999999986,0.5290697674418592,-0.5290697674418592,1.2285714285714289,0.0,21.821428571428573,4.8,4.66,0.8999999999999986,True,1,100000.0,5333.0,4659.999999999993,SHORT
